op_id,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
6427,self_attn,v_proj,,,_unsafe_view,"[[T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda*d_head_kda]]",[6426],5,self_attn,v_proj,2,model.layers.5.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True
6428,self_attn,v_conv1d,,,transpose,"[[B, T, n_h_kda*d_head_kda]]",,,"[[B, n_h_kda*d_head_kda, T]]",[6427],5,self_attn,v_conv1d,2,model.layers.5.self_attn.v_conv1d,aten.transpose.int,[],prefill,True
6430,self_attn,v_conv1d,conv,,conv1d,"[[B, n_h_kda*d_head_kda, T], [n_h_kda*d_head_kda, 1, d_conv]]","[n_h_kda*d_head_kda, 1, d_conv]",1,"[[B, n_h_kda*d_head_kda, T+d_conv-1]]",[6428],5,self_attn,v_conv1d,3,model.layers.5.self_attn.v_conv1d.conv,aten.convolution.default,[model.layers.5.self_attn.v_conv1d.conv.weight],prefill,False
6433,self_attn,v_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, T+d_conv-1]]",,,"[[B, n_h_kda*d_head_kda, T]]",[6430],5,self_attn,v_conv1d,2,model.layers.5.self_attn.v_conv1d,aten.slice.Tensor,[],prefill,True
6435,self_attn,v_conv1d,,,transpose,"[[B, n_h_kda*d_head_kda, T]]",,,"[[B, T, n_h_kda*d_head_kda]]",[6433],5,self_attn,v_conv1d,2,model.layers.5.self_attn.v_conv1d,aten.transpose.int,[],prefill,True
6437,self_attn,v_conv1d,,,silu,"[[B, T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda*d_head_kda]]",[6435],5,self_attn,v_conv1d,2,model.layers.5.self_attn.v_conv1d,aten.silu.default,[],prefill,False
6440,self_attn,v_conv1d,,,slice,"[[B, n_h_kda*d_head_kda, T]]",,,"[[B, n_h_kda*d_head_kda, 3]]",[6428],5,self_attn,v_conv1d,2,model.layers.5.self_attn.v_conv1d,aten.slice.Tensor,[],prefill,True
6442,self_attn,f_a_proj,,,t,"[[d_head_kda, d_model]]","[d_head_kda, d_model]",0,"[[d_model, d_head_kda]]",[],5,self_attn,f_a_proj,2,model.layers.5.self_attn.f_a_proj,aten.t.default,[model.layers.5.self_attn.f_a_proj.weight],prefill,True
6444,self_attn,f_a_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[6381],5,self_attn,f_a_proj,2,model.layers.5.self_attn.f_a_proj,aten.view.default,[],prefill,True
6446,self_attn,f_a_proj,,,matmul,"[[T, d_model], [d_model, d_head_kda]]","[d_head_kda, d_model]",1,"[[T, d_head_kda]]","[6442, 6444]",5,self_attn,f_a_proj,2,model.layers.5.self_attn.f_a_proj,aten.mm.default,[model.layers.5.self_attn.f_a_proj.weight],prefill,False
6447,self_attn,f_a_proj,,,_unsafe_view,"[[T, d_head_kda]]",,,"[[B, T, d_head_kda]]",[6446],5,self_attn,f_a_proj,2,model.layers.5.self_attn.f_a_proj,aten._unsafe_view.default,[],prefill,True
6448,self_attn,f_b_proj,,,t,"[[n_h_kda*d_head_kda, d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",0,"[[d_head_kda, n_h_kda*d_head_kda]]",[],5,self_attn,f_b_proj,2,model.layers.5.self_attn.f_b_proj,aten.t.default,[model.layers.5.self_attn.f_b_proj.weight],prefill,True
6450,self_attn,f_b_proj,,,view,"[[B, T, d_head_kda]]",,,"[[T, d_head_kda]]",[6447],5,self_attn,f_b_proj,2,model.layers.5.self_attn.f_b_proj,aten.view.default,[],prefill,True
6452,self_attn,f_b_proj,,,matmul,"[[T, d_head_kda], [d_head_kda, n_h_kda*d_head_kda]]","[n_h_kda*d_head_kda, d_head_kda]",1,"[[T, n_h_kda*d_head_kda]]","[6448, 6450]",5,self_attn,f_b_proj,2,model.layers.5.self_attn.f_b_proj,aten.mm.default,[model.layers.5.self_attn.f_b_proj.weight],prefill,False
6453,self_attn,f_b_proj,,,_unsafe_view,"[[T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda*d_head_kda]]",[6452],5,self_attn,f_b_proj,2,model.layers.5.self_attn.f_b_proj,aten._unsafe_view.default,[],prefill,True
6454,self_attn,,,,view,"[[B, T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6453],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6456,self_attn,,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6454],5,self_attn,,1,model.layers.5.self_attn,aten._to_copy.default,[],prefill,True
6457,self_attn,,,,view,[[n_h_kda*d_head_kda]],,,"[[n_h_kda, d_head_kda]]",[],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[model.layers.5.self_attn.dt_bias],prefill,True
6459,self_attn,,,,elementwise_add,"[[B, T, n_h_kda, d_head_kda], [n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]","[6456, 6457]",5,self_attn,,1,model.layers.5.self_attn,aten.add.Tensor,[model.layers.5.self_attn.dt_bias],prefill,False
6460,self_attn,,,,view,"[[1, 1, n_h_kda, 1]]","[1, 1, n_h_kda, 1]",0,"[[n_h_kda, 1]]",[],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[model.layers.5.self_attn.A_log],prefill,True
6463,self_attn,,,,exp,"[[n_h_kda, 1]]","[1, 1, n_h_kda, 1]",-1,"[[n_h_kda, 1]]",[6460],5,self_attn,,1,model.layers.5.self_attn,aten.exp.default,[model.layers.5.self_attn.A_log],prefill,False
6464,self_attn,,,,neg,"[[n_h_kda, 1]]",,,"[[n_h_kda, 1]]",[6463],5,self_attn,,1,model.layers.5.self_attn,aten.neg.default,[],prefill,False
6466,self_attn,,,,softplus,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6459],5,self_attn,,1,model.layers.5.self_attn,aten.softplus.default,[],prefill,True
6467,self_attn,,,,elementwise_mul,"[[n_h_kda, 1], [B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]","[6464, 6466]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6469,self_attn,b_proj,,,t,"[[n_h_kda, d_model]]","[n_h_kda, d_model]",0,"[[d_model, n_h_kda]]",[],5,self_attn,b_proj,2,model.layers.5.self_attn.b_proj,aten.t.default,[model.layers.5.self_attn.b_proj.weight],prefill,True
6471,self_attn,b_proj,,,view,"[[B, T, d_model]]",,,"[[T, d_model]]",[6381],5,self_attn,b_proj,2,model.layers.5.self_attn.b_proj,aten.view.default,[],prefill,True
6473,self_attn,b_proj,,,matmul,"[[T, d_model], [d_model, n_h_kda]]","[n_h_kda, d_model]",1,"[[T, n_h_kda]]","[6469, 6471]",5,self_attn,b_proj,2,model.layers.5.self_attn.b_proj,aten.mm.default,[model.layers.5.self_attn.b_proj.weight],prefill,False
6474,self_attn,b_proj,,,_unsafe_view,"[[T, n_h_kda]]",,,"[[B, T, n_h_kda]]",[6473],5,self_attn,b_proj,2,model.layers.5.self_attn.b_proj,aten._unsafe_view.default,[],prefill,True
6475,self_attn,,,,_to_copy,"[[B, T, n_h_kda]]",,,"[[B, T, n_h_kda]]",[6474],5,self_attn,,1,model.layers.5.self_attn,aten._to_copy.default,[],prefill,True
6476,self_attn,,,,sigmoid,"[[B, T, n_h_kda]]",,,"[[B, T, n_h_kda]]",[6475],5,self_attn,,1,model.layers.5.self_attn,aten.sigmoid.default,[],prefill,False
6480,self_attn,,,,view,"[[B, T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6397],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6485,self_attn,,,,view,"[[B, T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6417],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6490,self_attn,,,,view,"[[B, T, n_h_kda*d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6437],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6492,self_attn,,,,linalg_vector_norm,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, 1]]",[6480],5,self_attn,,1,model.layers.5.self_attn,aten.linalg_vector_norm.default,[],prefill,True
6493,self_attn,,,,clamp_min,"[[B, T, n_h_kda, 1]]",,,"[[B, T, n_h_kda, 1]]",[6492],5,self_attn,,1,model.layers.5.self_attn,aten.clamp_min.default,[],prefill,True
6494,self_attn,,,,expand,"[[B, T, n_h_kda, 1]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6493],5,self_attn,,1,model.layers.5.self_attn,aten.expand.default,[],prefill,True
6496,self_attn,,,,div,"[[B, T, n_h_kda, d_head_kda], [B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]","[6480, 6494]",5,self_attn,,1,model.layers.5.self_attn,aten.div.Tensor,[],prefill,True
6497,self_attn,,,,linalg_vector_norm,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, 1]]",[6485],5,self_attn,,1,model.layers.5.self_attn,aten.linalg_vector_norm.default,[],prefill,True
6498,self_attn,,,,clamp_min,"[[B, T, n_h_kda, 1]]",,,"[[B, T, n_h_kda, 1]]",[6497],5,self_attn,,1,model.layers.5.self_attn,aten.clamp_min.default,[],prefill,True
6499,self_attn,,,,expand,"[[B, T, n_h_kda, 1]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6498],5,self_attn,,1,model.layers.5.self_attn,aten.expand.default,[],prefill,True
6501,self_attn,,,,div,"[[B, T, n_h_kda, d_head_kda], [B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]","[6485, 6499]",5,self_attn,,1,model.layers.5.self_attn,aten.div.Tensor,[],prefill,True
6502,self_attn,,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6496],5,self_attn,,1,model.layers.5.self_attn,aten._to_copy.default,[],prefill,True
6503,self_attn,,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6501],5,self_attn,,1,model.layers.5.self_attn,aten._to_copy.default,[],prefill,True
6504,self_attn,,,,_to_copy,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6490],5,self_attn,,1,model.layers.5.self_attn,aten._to_copy.default,[],prefill,True
6507,self_attn,,,,unsqueeze,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, 1, d_head_kda]]",[6502],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6509,self_attn,,,,expand,"[[B, T, n_h_kda, 1, d_head_kda]]",,,"[[B, T, n_h_kda, 1, d_head_kda]]",[6507],5,self_attn,,1,model.layers.5.self_attn,aten.expand.default,[],prefill,True
6511,self_attn,,,,clone,"[[B, T, n_h_kda, 1, d_head_kda]]",,,"[[B, T, n_h_kda, 1, d_head_kda]]",[6509],5,self_attn,,1,model.layers.5.self_attn,aten.clone.default,[],prefill,True
6512,self_attn,,,,view,"[[B, T, n_h_kda, 1, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6511],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6514,self_attn,,,,elementwise_mul,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6512],5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6515,self_attn,,,,unsqueeze,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, 1, d_head_kda]]",[6503],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6517,self_attn,,,,expand,"[[B, T, n_h_kda, 1, d_head_kda]]",,,"[[B, T, n_h_kda, 1, d_head_kda]]",[6515],5,self_attn,,1,model.layers.5.self_attn,aten.expand.default,[],prefill,True
6519,self_attn,,,,clone,"[[B, T, n_h_kda, 1, d_head_kda]]",,,"[[B, T, n_h_kda, 1, d_head_kda]]",[6517],5,self_attn,,1,model.layers.5.self_attn,aten.clone.default,[],prefill,True
6520,self_attn,,,,view,"[[B, T, n_h_kda, 1, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6519],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6522,self_attn,,,,new_zeros,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[6520],5,self_attn,,1,model.layers.5.self_attn,aten.new_zeros.default,[],prefill,True
6525,self_attn,,,,zeros_like,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, T, n_h_kda, d_head_kda]]",[6504],5,self_attn,,1,model.layers.5.self_attn,aten.zeros_like.default,[],prefill,True
6528,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6514],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6532,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6520],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6536,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6504],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6540,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6467],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6544,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[6476],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6548,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6540],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6550,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6548],5,self_attn,,1,model.layers.5.self_attn,aten.exp.default,[],prefill,False
6551,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6522, 6550]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6554,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[6544],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6556,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6532, 6554]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6559,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6532],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6561,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6551, 6559]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6562,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6561],5,self_attn,,1,model.layers.5.self_attn,aten.sum.dim_IntList,[],prefill,True
6563,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6536, 6562]",5,self_attn,,1,model.layers.5.self_attn,aten.sub.Tensor,[],prefill,True
6564,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6556],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6566,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6564],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6568,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6563],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6570,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[6568],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6572,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6566, 6570]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6573,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6551, 6572]",5,self_attn,,1,model.layers.5.self_attn,aten.add.Tensor,[],prefill,False
6574,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6528],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6576,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[6574],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6578,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[6573],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6580,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[6576],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6582,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[6580],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6584,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[6578],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6586,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[6584],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6588,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[6582, 6586]",5,self_attn,,1,model.layers.5.self_attn,aten.bmm.default,[],prefill,False
6589,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[6588],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6591,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6589],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6593,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[6591],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
6598,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6525],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6600,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6593, 6598]",5,self_attn,,1,model.layers.5.self_attn,aten.copy_.default,[],prefill,True
6603,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6514],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6607,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6520],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6611,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6504],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6615,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6467],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6619,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[6476],5,self_attn,,1,model.layers.5.self_attn,aten.select.int,[],prefill,True
6623,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6615],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6625,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6623],5,self_attn,,1,model.layers.5.self_attn,aten.exp.default,[],prefill,False
6626,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6573, 6625]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6629,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[6619],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6631,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6607, 6629]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6634,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6607],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6636,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6626, 6634]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6637,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[6636],5,self_attn,,1,model.layers.5.self_attn,aten.sum.dim_IntList,[],prefill,True
6638,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[6611, 6637]",5,self_attn,,1,model.layers.5.self_attn,aten.sub.Tensor,[],prefill,True
6639,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6631],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6641,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6639],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6643,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6638],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6645,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[6643],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6647,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6641, 6645]",5,self_attn,,1,model.layers.5.self_attn,aten.mul.Tensor,[],prefill,False
6648,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[6626, 6647]",5,self_attn,,1,model.layers.5.self_attn,aten.add.Tensor,[],prefill,False
6649,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[6603],5,self_attn,,1,model.layers.5.self_attn,aten.unsqueeze.default,[],prefill,True
6651,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[6649],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6653,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[6648],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6655,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[6651],5,self_attn,,1,model.layers.5.self_attn,aten.permute.default,[],prefill,True
6657,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[6655],5,self_attn,,1,model.layers.5.self_attn,aten.view.default,[],prefill,True
