op_id,h1,h2,h3,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
1075,self_attn,o_proj,,view,"[[B, T, n_h*d_head]]",,,"[[B*T, n_h*d_head]]",[1073],8,self_attn,o_proj,2,model.layers.8.self_attn.o_proj,aten.view.default,[],prefill,True,
1076,self_attn,o_proj,,matmul,"[[B*T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B*T, d_model]]","[1074, 1075]",8,self_attn,o_proj,2,model.layers.8.self_attn.o_proj,aten.mm.default,[model.layers.8.self_attn.o_proj.weight],prefill,False,
1077,self_attn,o_proj,,_unsafe_view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[1076],8,self_attn,o_proj,2,model.layers.8.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True,
1078,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[998, 1077]",8,,,0,model.layers.8,aten.add.Tensor,[],prefill,False,
1079,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1078],8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
1080,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1079],8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False,
1081,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[1080],8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten.mean.dim,[],prefill,False,
1082,post_attention_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[1081],8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten.add.Tensor,[],prefill,False,
1083,post_attention_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[1082],8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten.rsqrt.default,[],prefill,False,
1084,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[1079, 1083]",8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten.mul.Tensor,[],prefill,False,
1085,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1084],8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
1086,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[1085],8,post_attention_layernorm,,1,model.layers.8.post_attention_layernorm,aten.mul.Tensor,[model.layers.8.post_attention_layernorm.weight],prefill,False,
1087,feed_forward,gate_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],8,feed_forward,gate_proj,2,model.layers.8.feed_forward.gate_proj,aten.t.default,[model.layers.8.feed_forward.gate_proj.weight],prefill,True,
1088,feed_forward,gate_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[1086],8,feed_forward,gate_proj,2,model.layers.8.feed_forward.gate_proj,aten.view.default,[],prefill,True,
1089,feed_forward,gate_proj,,matmul,"[[B*T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B*T, d_ff]]","[1087, 1088]",8,feed_forward,gate_proj,2,model.layers.8.feed_forward.gate_proj,aten.mm.default,[model.layers.8.feed_forward.gate_proj.weight],prefill,False,
1090,feed_forward,gate_proj,,_unsafe_view,"[[B*T, d_ff]]",,,"[[B, T, d_ff]]",[1089],8,feed_forward,gate_proj,2,model.layers.8.feed_forward.gate_proj,aten._unsafe_view.default,[],prefill,True,
1091,feed_forward,activation_fn,,silu,"[[B, T, d_ff]]",,,"[[B, T, d_ff]]",[1090],8,feed_forward,activation_fn,2,model.layers.8.feed_forward.activation_fn,aten.silu.default,[],prefill,False,
1092,feed_forward,up_proj,,t,"[[d_ff, d_model]]","[d_ff, d_model]",0,"[[d_model, d_ff]]",[],8,feed_forward,up_proj,2,model.layers.8.feed_forward.up_proj,aten.t.default,[model.layers.8.feed_forward.up_proj.weight],prefill,True,
1093,feed_forward,up_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[1086],8,feed_forward,up_proj,2,model.layers.8.feed_forward.up_proj,aten.view.default,[],prefill,True,
1094,feed_forward,up_proj,,matmul,"[[B*T, d_model], [d_model, d_ff]]","[d_ff, d_model]",1,"[[B*T, d_ff]]","[1092, 1093]",8,feed_forward,up_proj,2,model.layers.8.feed_forward.up_proj,aten.mm.default,[model.layers.8.feed_forward.up_proj.weight],prefill,False,
1095,feed_forward,up_proj,,_unsafe_view,"[[B*T, d_ff]]",,,"[[B, T, d_ff]]",[1094],8,feed_forward,up_proj,2,model.layers.8.feed_forward.up_proj,aten._unsafe_view.default,[],prefill,True,
1096,feed_forward,,,elementwise_mul,"[[B, T, d_ff], [B, T, d_ff]]",,,"[[B, T, d_ff]]","[1091, 1095]",8,feed_forward,,1,model.layers.8.feed_forward,aten.mul.Tensor,[],prefill,False,
1097,feed_forward,down_proj,,t,"[[d_model, d_ff]]","[d_model, d_ff]",0,"[[d_ff, d_model]]",[],8,feed_forward,down_proj,2,model.layers.8.feed_forward.down_proj,aten.t.default,[model.layers.8.feed_forward.down_proj.weight],prefill,True,
1098,feed_forward,down_proj,,view,"[[B, T, d_ff]]",,,"[[B*T, d_ff]]",[1096],8,feed_forward,down_proj,2,model.layers.8.feed_forward.down_proj,aten.view.default,[],prefill,True,
1099,feed_forward,down_proj,,matmul,"[[B*T, d_ff], [d_ff, d_model]]","[d_model, d_ff]",1,"[[B*T, d_model]]","[1097, 1098]",8,feed_forward,down_proj,2,model.layers.8.feed_forward.down_proj,aten.mm.default,[model.layers.8.feed_forward.down_proj.weight],prefill,False,
1100,feed_forward,down_proj,,_unsafe_view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[1099],8,feed_forward,down_proj,2,model.layers.8.feed_forward.down_proj,aten._unsafe_view.default,[],prefill,True,
1101,,,,view,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1100],8,,,0,model.layers.8,aten.view.default,[],prefill,True,
1102,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[1078, 1101]",8,,,0,model.layers.8,aten.add.Tensor,[],prefill,False,
1103,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1102],9,input_layernorm,,1,model.layers.9.input_layernorm,aten._to_copy.default,[],prefill,True,
1104,input_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1103],9,input_layernorm,,1,model.layers.9.input_layernorm,aten.pow.Tensor_Scalar,[],prefill,False,
1105,input_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[1104],9,input_layernorm,,1,model.layers.9.input_layernorm,aten.mean.dim,[],prefill,False,
1106,input_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[1105],9,input_layernorm,,1,model.layers.9.input_layernorm,aten.add.Tensor,[],prefill,False,
1107,input_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[1106],9,input_layernorm,,1,model.layers.9.input_layernorm,aten.rsqrt.default,[],prefill,False,
1108,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[1103, 1107]",9,input_layernorm,,1,model.layers.9.input_layernorm,aten.mul.Tensor,[],prefill,False,
1109,input_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1108],9,input_layernorm,,1,model.layers.9.input_layernorm,aten._to_copy.default,[],prefill,True,
1110,input_layernorm,,,elementwise_mul,"[[B, T, d_model], [d_model]]",,,"[[B, T, d_model]]",[1109],9,input_layernorm,,1,model.layers.9.input_layernorm,aten.mul.Tensor,[model.layers.9.input_layernorm.weight],prefill,False,
1111,self_attn,q_proj,,t,"[[n_h*d_head, d_model]]","[n_h*d_head, d_model]",0,"[[d_model, n_h*d_head]]",[],9,self_attn,q_proj,2,model.layers.9.self_attn.q_proj,aten.t.default,[model.layers.9.self_attn.q_proj.weight],prefill,True,
1112,self_attn,q_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[1110],9,self_attn,q_proj,2,model.layers.9.self_attn.q_proj,aten.view.default,[],prefill,True,
1113,self_attn,q_proj,,matmul,"[[B*T, d_model], [d_model, n_h*d_head]]","[n_h*d_head, d_model]",1,"[[B*T, n_h*d_head]]","[1111, 1112]",9,self_attn,q_proj,2,model.layers.9.self_attn.q_proj,aten.mm.default,[model.layers.9.self_attn.q_proj.weight],prefill,False,
1114,self_attn,q_proj,,_unsafe_view,"[[B*T, n_h*d_head]]",,,"[[B, T, n_h*d_head]]",[1113],9,self_attn,q_proj,2,model.layers.9.self_attn.q_proj,aten._unsafe_view.default,[],prefill,True,
1115,self_attn,,,view,"[[B, T, n_h*d_head]]",,,"[[B, T, n_h, d_head]]",[1114],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1116,self_attn,k_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],9,self_attn,k_proj,2,model.layers.9.self_attn.k_proj,aten.t.default,[model.layers.9.self_attn.k_proj.weight],prefill,True,
1117,self_attn,k_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[1110],9,self_attn,k_proj,2,model.layers.9.self_attn.k_proj,aten.view.default,[],prefill,True,
1118,self_attn,k_proj,,matmul,"[[B*T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B*T, n_kv*d_head]]","[1116, 1117]",9,self_attn,k_proj,2,model.layers.9.self_attn.k_proj,aten.mm.default,[model.layers.9.self_attn.k_proj.weight],prefill,False,
1119,self_attn,k_proj,,_unsafe_view,"[[B*T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[1118],9,self_attn,k_proj,2,model.layers.9.self_attn.k_proj,aten._unsafe_view.default,[],prefill,True,
1120,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[1119],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1121,self_attn,v_proj,,t,"[[n_kv*d_head, d_model]]","[n_kv*d_head, d_model]",0,"[[d_model, n_kv*d_head]]",[],9,self_attn,v_proj,2,model.layers.9.self_attn.v_proj,aten.t.default,[model.layers.9.self_attn.v_proj.weight],prefill,True,
1122,self_attn,v_proj,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[1110],9,self_attn,v_proj,2,model.layers.9.self_attn.v_proj,aten.view.default,[],prefill,True,
1123,self_attn,v_proj,,matmul,"[[B*T, d_model], [d_model, n_kv*d_head]]","[n_kv*d_head, d_model]",1,"[[B*T, n_kv*d_head]]","[1121, 1122]",9,self_attn,v_proj,2,model.layers.9.self_attn.v_proj,aten.mm.default,[model.layers.9.self_attn.v_proj.weight],prefill,False,
1124,self_attn,v_proj,,_unsafe_view,"[[B*T, n_kv*d_head]]",,,"[[B, T, n_kv*d_head]]",[1123],9,self_attn,v_proj,2,model.layers.9.self_attn.v_proj,aten._unsafe_view.default,[],prefill,True,
1125,self_attn,,,view,"[[B, T, n_kv*d_head]]",,,"[[B, T, n_kv, d_head]]",[1124],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1126,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[1125],9,self_attn,,1,model.layers.9.self_attn,aten.transpose.int,[],prefill,True,
1127,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[1115],9,self_attn,,1,model.layers.9.self_attn,aten._to_copy.default,[],prefill,True,
1128,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head/2, 2]]",[1127],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1129,self_attn,,,view_as_complex,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head/2]]",[1128],9,self_attn,,1,model.layers.9.self_attn,aten.view_as_complex.default,[],prefill,True,
1130,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[1120],9,self_attn,,1,model.layers.9.self_attn,aten._to_copy.default,[],prefill,True,
1131,self_attn,,,view,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head/2, 2]]",[1130],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1132,self_attn,,,view_as_complex,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head/2]]",[1131],9,self_attn,,1,model.layers.9.self_attn,aten.view_as_complex.default,[],prefill,True,
1133,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],9,self_attn,,1,model.layers.9.self_attn,aten.unsqueeze.default,[],prefill,True,
1134,self_attn,,,elementwise_mul,"[[B, T, n_h, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_h, d_head/2]]","[1129, 1133]",9,self_attn,,1,model.layers.9.self_attn,aten.mul.Tensor,[],prefill,False,
1135,self_attn,,,view_as_real,"[[B, T, n_h, d_head/2]]",,,"[[B, T, n_h, d_head/2, 2]]",[1134],9,self_attn,,1,model.layers.9.self_attn,aten.view_as_real.default,[],prefill,True,
1136,self_attn,,,view,"[[B, T, n_h, d_head/2, 2]]",,,"[[B, T, n_h, d_head]]",[1135],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1137,self_attn,,,unsqueeze,"[[B, T, d_head/2]]",,,"[[B, T, 1, d_head/2]]",[106],9,self_attn,,1,model.layers.9.self_attn,aten.unsqueeze.default,[],prefill,True,
1138,self_attn,,,elementwise_mul,"[[B, T, n_kv, d_head/2], [B, T, 1, d_head/2]]",,,"[[B, T, n_kv, d_head/2]]","[1132, 1137]",9,self_attn,,1,model.layers.9.self_attn,aten.mul.Tensor,[],prefill,False,
1139,self_attn,,,view_as_real,"[[B, T, n_kv, d_head/2]]",,,"[[B, T, n_kv, d_head/2, 2]]",[1138],9,self_attn,,1,model.layers.9.self_attn,aten.view_as_real.default,[],prefill,True,
1140,self_attn,,,view,"[[B, T, n_kv, d_head/2, 2]]",,,"[[B, T, n_kv, d_head]]",[1139],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1141,self_attn,,,_to_copy,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[1136],9,self_attn,,1,model.layers.9.self_attn,aten._to_copy.default,[],prefill,True,
1142,self_attn,,,_to_copy,"[[B, T, n_kv, d_head]]",,,"[[B, T, n_kv, d_head]]",[1140],9,self_attn,,1,model.layers.9.self_attn,aten._to_copy.default,[],prefill,True,
1143,self_attn,,,transpose,"[[B, T, n_h, d_head]]",,,"[[B, n_h, T, d_head]]",[1141],9,self_attn,,1,model.layers.9.self_attn,aten.transpose.int,[],prefill,True,
1144,self_attn,,,transpose,"[[B, T, n_kv, d_head]]",,,"[[B, n_kv, T, d_head]]",[1142],9,self_attn,,1,model.layers.9.self_attn,aten.transpose.int,[],prefill,True,
1145,self_attn,,,_to_copy,[[]],,,[[]],[8],9,self_attn,,1,model.layers.9.self_attn,aten._to_copy.default,[],prefill,True,
1146,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[1144],9,self_attn,,1,model.layers.9.self_attn,aten.cat.default,[],prefill,False,
1147,self_attn,,,concat,"[[0], [B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[1126],9,self_attn,,1,model.layers.9.self_attn,aten.cat.default,[],prefill,False,
1148,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[1146],9,self_attn,,1,model.layers.9.self_attn,aten.slice.Tensor,[],prefill,True,
1149,self_attn,,,slice,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, T, d_head]]",[1147],9,self_attn,,1,model.layers.9.self_attn,aten.slice.Tensor,[],prefill,True,
1150,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[1146],9,self_attn,,1,model.layers.9.self_attn,aten.unsqueeze.default,[],prefill,True,
1151,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[1150],9,self_attn,,1,model.layers.9.self_attn,aten.expand.default,[],prefill,True,
1152,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[1151],9,self_attn,,1,model.layers.9.self_attn,aten.clone.default,[],prefill,True,
1153,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[1152],9,self_attn,,1,model.layers.9.self_attn,aten._unsafe_view.default,[],prefill,True,
1154,self_attn,,,unsqueeze,"[[B, n_kv, T, d_head]]",,,"[[B, n_kv, 1, T, d_head]]",[1147],9,self_attn,,1,model.layers.9.self_attn,aten.unsqueeze.default,[],prefill,True,
1155,self_attn,,,expand,"[[B, n_kv, 1, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[1154],9,self_attn,,1,model.layers.9.self_attn,aten.expand.default,[],prefill,True,
1156,self_attn,,,clone,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_kv, n_h/n_kv, T, d_head]]",[1155],9,self_attn,,1,model.layers.9.self_attn,aten.clone.default,[],prefill,True,
1157,self_attn,,,_unsafe_view,"[[B, n_kv, n_h/n_kv, T, d_head]]",,,"[[B, n_h, T, d_head]]",[1156],9,self_attn,,1,model.layers.9.self_attn,aten._unsafe_view.default,[],prefill,True,
1158,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, n_h, d_head, T]]",[1153],9,self_attn,,1,model.layers.9.self_attn,aten.transpose.int,[],prefill,True,
1159,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[1143],9,self_attn,,1,model.layers.9.self_attn,aten.expand.default,[],prefill,True,
1160,self_attn,,,clone,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[1159],9,self_attn,,1,model.layers.9.self_attn,aten.clone.default,[],prefill,True,
1161,self_attn,,,_unsafe_view,"[[B, n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]",[1160],9,self_attn,,1,model.layers.9.self_attn,aten._unsafe_view.default,[],prefill,True,
1162,self_attn,,,expand,"[[B, n_h, d_head, T]]",,,"[[B, n_h, d_head, T]]",[1158],9,self_attn,,1,model.layers.9.self_attn,aten.expand.default,[],prefill,True,
1163,self_attn,,,view,"[[B, n_h, d_head, T]]",,,"[[B*n_h, d_head, T]]",[1162],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1164,self_attn,,,batched_matmul,"[[B*n_h, T, d_head], [B*n_h, d_head, T]]",,,"[[B*n_h, T, T]]","[1161, 1163]",9,self_attn,,1,model.layers.9.self_attn,aten.bmm.default,[],prefill,False,
1165,self_attn,,,_unsafe_view,"[[B*n_h, T, T]]",,,"[[B, n_h, T, T]]",[1164],9,self_attn,,1,model.layers.9.self_attn,aten._unsafe_view.default,[],prefill,True,
1166,self_attn,,,elementwise_mul,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[1165],9,self_attn,,1,model.layers.9.self_attn,aten.mul.Tensor,[],prefill,False,
1167,self_attn,,,elementwise_add,"[[B, n_h, T, T], [B, 1, T, T]]",,,"[[B, n_h, T, T]]","[91, 1166]",9,self_attn,,1,model.layers.9.self_attn,aten.add.Tensor,[],prefill,False,
1168,self_attn,,,softmax,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[1167],9,self_attn,,1,model.layers.9.self_attn,aten._softmax.default,[],prefill,False,
1169,self_attn,,,expand,"[[B, n_h, T, T]]",,,"[[B, n_h, T, T]]",[1168],9,self_attn,,1,model.layers.9.self_attn,aten.expand.default,[],prefill,True,
1170,self_attn,,,view,"[[B, n_h, T, T]]",,,"[[B*n_h, T, T]]",[1169],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1171,self_attn,,,expand,"[[B, n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[1157],9,self_attn,,1,model.layers.9.self_attn,aten.expand.default,[],prefill,True,
1172,self_attn,,,view,"[[B, n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]",[1171],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1173,self_attn,,,batched_matmul,"[[B*n_h, T, T], [B*n_h, T, d_head]]",,,"[[B*n_h, T, d_head]]","[1170, 1172]",9,self_attn,,1,model.layers.9.self_attn,aten.bmm.default,[],prefill,False,
1174,self_attn,,,_unsafe_view,"[[B*n_h, T, d_head]]",,,"[[B, n_h, T, d_head]]",[1173],9,self_attn,,1,model.layers.9.self_attn,aten._unsafe_view.default,[],prefill,True,
1175,self_attn,,,transpose,"[[B, n_h, T, d_head]]",,,"[[B, T, n_h, d_head]]",[1174],9,self_attn,,1,model.layers.9.self_attn,aten.transpose.int,[],prefill,True,
1176,self_attn,,,clone,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h, d_head]]",[1175],9,self_attn,,1,model.layers.9.self_attn,aten.clone.default,[],prefill,True,
1177,self_attn,,,view,"[[B, T, n_h, d_head]]",,,"[[B, T, n_h*d_head]]",[1176],9,self_attn,,1,model.layers.9.self_attn,aten.view.default,[],prefill,True,
1178,self_attn,o_proj,,t,"[[d_model, n_h*d_head]]","[d_model, n_h*d_head]",0,"[[n_h*d_head, d_model]]",[],9,self_attn,o_proj,2,model.layers.9.self_attn.o_proj,aten.t.default,[model.layers.9.self_attn.o_proj.weight],prefill,True,
1179,self_attn,o_proj,,view,"[[B, T, n_h*d_head]]",,,"[[B*T, n_h*d_head]]",[1177],9,self_attn,o_proj,2,model.layers.9.self_attn.o_proj,aten.view.default,[],prefill,True,
1180,self_attn,o_proj,,matmul,"[[B*T, n_h*d_head], [n_h*d_head, d_model]]","[d_model, n_h*d_head]",1,"[[B*T, d_model]]","[1178, 1179]",9,self_attn,o_proj,2,model.layers.9.self_attn.o_proj,aten.mm.default,[model.layers.9.self_attn.o_proj.weight],prefill,False,
1181,self_attn,o_proj,,_unsafe_view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[1180],9,self_attn,o_proj,2,model.layers.9.self_attn.o_proj,aten._unsafe_view.default,[],prefill,True,
1182,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[1102, 1181]",9,,,0,model.layers.9,aten.add.Tensor,[],prefill,False,
1183,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1182],9,post_attention_layernorm,,1,model.layers.9.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
1184,post_attention_layernorm,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1183],9,post_attention_layernorm,,1,model.layers.9.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False,
1185,post_attention_layernorm,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[1184],9,post_attention_layernorm,,1,model.layers.9.post_attention_layernorm,aten.mean.dim,[],prefill,False,
1186,post_attention_layernorm,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[1185],9,post_attention_layernorm,,1,model.layers.9.post_attention_layernorm,aten.add.Tensor,[],prefill,False,
1187,post_attention_layernorm,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[1186],9,post_attention_layernorm,,1,model.layers.9.post_attention_layernorm,aten.rsqrt.default,[],prefill,False,
1188,post_attention_layernorm,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[1183, 1187]",9,post_attention_layernorm,,1,model.layers.9.post_attention_layernorm,aten.mul.Tensor,[],prefill,False,
1189,post_attention_layernorm,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[1188],9,post_attention_layernorm,,1,model.layers.9.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
