op_id,h1,h2,h3,h4,h5,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped,caveat
9821,ffn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[9820],12,ffn_hc,,1,model.layers.12.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
9822,ffn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[9821],12,ffn_hc,,1,model.layers.12.ffn_hc,aten.add.Tensor,[],prefill,False,
9823,ffn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[9820, 9822]",12,ffn_hc,,1,model.layers.12.ffn_hc,aten.div.Tensor,[],prefill,True,
9824,ffn_hc,,,,,unsqueeze,"[[B, T, n_hc]]",,,"[[B, T, n_hc, 1]]",[9696],12,ffn_hc,,1,model.layers.12.ffn_hc,aten.unsqueeze.default,[],prefill,True,
9825,ffn_hc,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[9677, 9824]",12,ffn_hc,,1,model.layers.12.ffn_hc,aten.mul.Tensor,[],prefill,False,
9826,ffn_hc,,,,,sum,"[[B, T, n_hc, d_model]]",,,"[[B, T, d_model]]",[9825],12,ffn_hc,,1,model.layers.12.ffn_hc,aten.sum.dim_IntList,[],prefill,True,
9827,ffn_hc,,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[9826],12,ffn_hc,,1,model.layers.12.ffn_hc,aten._to_copy.default,[],prefill,True,
9828,post_attention_layernorm,,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[9827],12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
9829,post_attention_layernorm,,,,,pow,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[9828],12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten.pow.Tensor_Scalar,[],prefill,False,
9830,post_attention_layernorm,,,,,mean,"[[B, T, d_model]]",,,"[[B, T, 1]]",[9829],12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten.mean.dim,[],prefill,False,
9831,post_attention_layernorm,,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[9830],12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten.add.Tensor,[],prefill,False,
9832,post_attention_layernorm,,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[9831],12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten.rsqrt.default,[],prefill,False,
9833,post_attention_layernorm,,,,,elementwise_mul,"[[B, T, d_model], [B, T, 1]]",,,"[[B, T, d_model]]","[9828, 9832]",12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten.mul.Tensor,[],prefill,False,
9834,post_attention_layernorm,,,,,_to_copy,"[[B, T, d_model]]",,,"[[B, T, d_model]]",[9833],12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten._to_copy.default,[],prefill,True,
9835,post_attention_layernorm,,,,,elementwise_mul,"[[d_model], [B, T, d_model]]",,,"[[B, T, d_model]]",[9834],12,post_attention_layernorm,,1,model.layers.12.post_attention_layernorm,aten.mul.Tensor,[model.layers.12.post_attention_layernorm.weight],prefill,False,
9836,mlp,,,,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[9835],12,mlp,,1,model.layers.12.mlp,aten.view.default,[],prefill,True,
9837,mlp,gate,,,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[9835],12,mlp,gate,2,model.layers.12.mlp.gate,aten.view.default,[],prefill,True,
9838,mlp,gate,,,,t,"[[E, d_model]]","[E, d_model]",0,"[[d_model, E]]",[],12,mlp,gate,2,model.layers.12.mlp.gate,aten.t.default,[model.layers.12.mlp.gate.weight],prefill,True,
9839,mlp,gate,,,,matmul,"[[B*T, d_model], [d_model, E]]","[E, d_model]",1,"[[B*T, E]]","[9837, 9838]",12,mlp,gate,2,model.layers.12.mlp.gate,aten.mm.default,[model.layers.12.mlp.gate.weight],prefill,False,
9840,mlp,gate,score_fn,,,softplus,"[[B*T, E]]",,,"[[B*T, E]]",[9839],12,mlp,gate,3,model.layers.12.mlp.gate.score_fn,aten.softplus.default,[],prefill,True,
9841,mlp,gate,score_fn,,,sqrt,"[[B*T, E]]",,,"[[B*T, E]]",[9840],12,mlp,gate,3,model.layers.12.mlp.gate.score_fn,aten.sqrt.default,[],prefill,True,
9842,mlp,gate,,,,elementwise_add,"[[B*T, E], [E]]",,,"[[B*T, E]]",[9841],12,mlp,gate,2,model.layers.12.mlp.gate,aten.add.Tensor,[model.layers.12.mlp.gate.e_score_correction_bias],prefill,False,
9843,mlp,gate,,,,topk,"[[B*T, E]]",,,"[[B*T, k], [B*T, k]]",[9842],12,mlp,gate,2,model.layers.12.mlp.gate,aten.topk.default,[],prefill,False,
9844,mlp,gate,,,,gather,"[[B*T, E], [B*T, k]]",,,"[[B*T, k]]","[9841, 9843]",12,mlp,gate,2,model.layers.12.mlp.gate,aten.gather.default,[],prefill,True,
9845,mlp,gate,,,,sum,"[[B*T, k]]",,,"[[B*T, 1]]",[9844],12,mlp,gate,2,model.layers.12.mlp.gate,aten.sum.dim_IntList,[],prefill,True,
9846,mlp,gate,,,,elementwise_add,"[[B*T, 1]]",,,"[[B*T, 1]]",[9845],12,mlp,gate,2,model.layers.12.mlp.gate,aten.add.Tensor,[],prefill,False,
9847,mlp,gate,,,,div,"[[B*T, k], [B*T, 1]]",,,"[[B*T, k]]","[9844, 9846]",12,mlp,gate,2,model.layers.12.mlp.gate,aten.div.Tensor,[],prefill,True,
9848,mlp,gate,,,,elementwise_mul,"[[B*T, k]]",,,"[[B*T, k]]",[9847],12,mlp,gate,2,model.layers.12.mlp.gate,aten.mul.Tensor,[],prefill,False,
9849,mlp,experts,,,,view,"[[B*T, k]]",,,[[B*k*T]],[9848],12,mlp,experts,2,model.layers.12.mlp.experts,aten.view.default,[],prefill,True,
9850,mlp,experts,,,,view,"[[B*T, k]]",,,[[B*k*T]],[9843],12,mlp,experts,2,model.layers.12.mlp.experts,aten.view.default,[],prefill,True,
9851,mlp,experts,,,,sort,[[B*k*T]],,,"[[B*k*T], [B*k*T]]",[9850],12,mlp,experts,2,model.layers.12.mlp.experts,aten.sort.default,[],prefill,False,
9852,mlp,experts,,,,floor_divide,[[B*k*T]],,,[[B*k*T]],[9851],12,mlp,experts,2,model.layers.12.mlp.experts,aten.floor_divide.default,[],prefill,True,
9853,mlp,experts,,,,index,"[[B*T, d_model], [B*k*T]]",,,"[[B*k*T, d_model]]","[9836, 9852]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.index.Tensor,[],prefill,True,
9854,mlp,experts,,,,index,"[[B*k*T], [B*k*T]]",,,[[B*k*T]],"[9849, 9851]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.index.Tensor,[],prefill,True,
9855,mlp,experts,,,,_to_copy,[[B*k*T]],,,[[B*k*T]],[9851],12,mlp,experts,2,model.layers.12.mlp.experts,aten._to_copy.default,[],prefill,True,
9856,mlp,experts,,,,histc,[[B*k*T]],,,[[E]],[9855],12,mlp,experts,2,model.layers.12.mlp.experts,aten.histc.default,[],prefill,True,
9857,mlp,experts,,,,cumsum,[[E]],,,[[E]],[9856],12,mlp,experts,2,model.layers.12.mlp.experts,aten.cumsum.default,[],prefill,False,
9858,mlp,experts,,,,ge,[[B*k*T]],,,[[B*k*T]],[9851],12,mlp,experts,2,model.layers.12.mlp.experts,aten.ge.Scalar,[],prefill,True,
9859,mlp,experts,,,,unsqueeze,[[B*k*T]],,,"[[B*k*T, 1]]",[9858],12,mlp,experts,2,model.layers.12.mlp.experts,aten.unsqueeze.default,[],prefill,True,
9860,mlp,experts,,,,clamp_,[[B*k*T]],,,[[B*k*T]],[9851],12,mlp,experts,2,model.layers.12.mlp.experts,aten.clamp_.default,[],prefill,True,
9861,mlp,experts,,,,masked_fill_,"[[B*k*T, d_model], [B*k*T, 1]]",,,"[[B*k*T, d_model]]","[9853, 9859]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.masked_fill_.Scalar,[],prefill,True,
9862,mlp,experts,,,,transpose,"[[E, 2*d_moe, d_model]]","[E, 2*d_moe, d_model]",0,"[[E, d_model, 2*d_moe]]",[],12,mlp,experts,2,model.layers.12.mlp.experts,aten.transpose.int,[model.layers.12.mlp.experts.gate_up_proj],prefill,True,
9863,mlp,experts,,,,grouped_matmul,"[[B*k*T, d_model], [E, d_model, 2*d_moe], [E]]","[E, 2*d_moe, d_model]",1,"[[B*k*T, 2*d_moe]]","[9857, 9861, 9862]",12,mlp,experts,2,model.layers.12.mlp.experts,aten._grouped_mm.default,[model.layers.12.mlp.experts.gate_up_proj],prefill,False,
9864,mlp,experts,,,,split,"[[B*k*T, 2*d_moe]]",,,"[[B*k*T, d_moe], [B*k*T, d_moe]]",[9863],12,mlp,experts,2,model.layers.12.mlp.experts,aten.split.Tensor,[],prefill,True,
9865,mlp,experts,,,,clamp,"[[B*k*T, d_moe]]",,,"[[B*k*T, d_moe]]",[9864],12,mlp,experts,2,model.layers.12.mlp.experts,aten.clamp.default,[],prefill,True,
9866,mlp,experts,,,,clamp,"[[B*k*T, d_moe]]",,,"[[B*k*T, d_moe]]",[9864],12,mlp,experts,2,model.layers.12.mlp.experts,aten.clamp.default,[],prefill,True,
9867,mlp,experts,act_fn,,,silu,"[[B*k*T, d_moe]]",,,"[[B*k*T, d_moe]]",[9865],12,mlp,experts,3,model.layers.12.mlp.experts.act_fn,aten.silu.default,[],prefill,False,
9868,mlp,experts,,,,elementwise_mul,"[[B*k*T, d_moe], [B*k*T, d_moe]]",,,"[[B*k*T, d_moe]]","[9866, 9867]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.mul.Tensor,[],prefill,False,
9869,mlp,experts,,,,transpose,"[[E, d_model, d_moe]]","[E, d_model, d_moe]",0,"[[E, d_moe, d_model]]",[],12,mlp,experts,2,model.layers.12.mlp.experts,aten.transpose.int,[model.layers.12.mlp.experts.down_proj],prefill,True,
9870,mlp,experts,,,,grouped_matmul,"[[B*k*T, d_moe], [E, d_moe, d_model], [E]]","[E, d_model, d_moe]",1,"[[B*k*T, d_model]]","[9857, 9868, 9869]",12,mlp,experts,2,model.layers.12.mlp.experts,aten._grouped_mm.default,[model.layers.12.mlp.experts.down_proj],prefill,False,
9871,mlp,experts,,,,unsqueeze,[[B*k*T]],,,"[[B*k*T, 1]]",[9854],12,mlp,experts,2,model.layers.12.mlp.experts,aten.unsqueeze.default,[],prefill,True,
9872,mlp,experts,,,,elementwise_mul,"[[B*k*T, d_model], [B*k*T, 1]]",,,"[[B*k*T, d_model]]","[9870, 9871]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.mul.Tensor,[],prefill,False,
9873,mlp,experts,,,,masked_fill_,"[[B*k*T, d_model], [B*k*T, 1]]",,,"[[B*k*T, d_model]]","[9859, 9872]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.masked_fill_.Scalar,[],prefill,True,
9874,mlp,experts,,,,empty_like,[[B*k*T]],,,[[B*k*T]],[9851],12,mlp,experts,2,model.layers.12.mlp.experts,aten.empty_like.default,[],prefill,True,
9875,mlp,experts,,,,arange,[],,,[[B*k*T]],[],12,mlp,experts,2,model.layers.12.mlp.experts,aten.arange.default,[],prefill,True,
9876,mlp,experts,,,,index_put_,"[[B*k*T], [B*k*T], [B*k*T]]",,,[[B*k*T]],"[9851, 9874, 9875]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.index_put_.default,[],prefill,True,
9877,mlp,experts,,,,index,"[[B*k*T, d_model], [B*k*T]]",,,"[[B*k*T, d_model]]","[9873, 9876]",12,mlp,experts,2,model.layers.12.mlp.experts,aten.index.Tensor,[],prefill,True,
9878,mlp,experts,,,,view,"[[B*k*T, d_model]]",,,"[[B*T, k, d_model]]",[9877],12,mlp,experts,2,model.layers.12.mlp.experts,aten.view.default,[],prefill,True,
9879,mlp,experts,,,,sum,"[[B*T, k, d_model]]",,,"[[B*T, d_model]]",[9878],12,mlp,experts,2,model.layers.12.mlp.experts,aten.sum.dim_IntList,[],prefill,True,
9880,mlp,,,,,view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[9879],12,mlp,,1,model.layers.12.mlp,aten.view.default,[],prefill,True,
9881,mlp,shared_experts,gate_proj,,,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.gate_proj,aten.t.default,[model.layers.12.mlp.shared_experts.gate_proj.weight],prefill,True,
9882,mlp,shared_experts,gate_proj,,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[9835],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.gate_proj,aten.view.default,[],prefill,True,
9883,mlp,shared_experts,gate_proj,,,matmul,"[[B*T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B*T, d_moe]]","[9881, 9882]",12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.gate_proj,aten.mm.default,[model.layers.12.mlp.shared_experts.gate_proj.weight],prefill,False,
9884,mlp,shared_experts,gate_proj,,,_unsafe_view,"[[B*T, d_moe]]",,,"[[B, T, d_moe]]",[9883],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.gate_proj,aten._unsafe_view.default,[],prefill,True,
9885,mlp,shared_experts,,,,clamp,"[[B, T, d_moe]]",,,"[[B, T, d_moe]]",[9884],12,mlp,shared_experts,2,model.layers.12.mlp.shared_experts,aten.clamp.default,[],prefill,True,
9886,mlp,shared_experts,up_proj,,,t,"[[d_moe, d_model]]","[d_moe, d_model]",0,"[[d_model, d_moe]]",[],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.up_proj,aten.t.default,[model.layers.12.mlp.shared_experts.up_proj.weight],prefill,True,
9887,mlp,shared_experts,up_proj,,,view,"[[B, T, d_model]]",,,"[[B*T, d_model]]",[9835],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.up_proj,aten.view.default,[],prefill,True,
9888,mlp,shared_experts,up_proj,,,matmul,"[[B*T, d_model], [d_model, d_moe]]","[d_moe, d_model]",1,"[[B*T, d_moe]]","[9886, 9887]",12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.up_proj,aten.mm.default,[model.layers.12.mlp.shared_experts.up_proj.weight],prefill,False,
9889,mlp,shared_experts,up_proj,,,_unsafe_view,"[[B*T, d_moe]]",,,"[[B, T, d_moe]]",[9888],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.up_proj,aten._unsafe_view.default,[],prefill,True,
9890,mlp,shared_experts,,,,clamp,"[[B, T, d_moe]]",,,"[[B, T, d_moe]]",[9889],12,mlp,shared_experts,2,model.layers.12.mlp.shared_experts,aten.clamp.default,[],prefill,True,
9891,mlp,shared_experts,act_fn,,,silu,"[[B, T, d_moe]]",,,"[[B, T, d_moe]]",[9885],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.act_fn,aten.silu.default,[],prefill,False,
9892,mlp,shared_experts,,,,elementwise_mul,"[[B, T, d_moe], [B, T, d_moe]]",,,"[[B, T, d_moe]]","[9890, 9891]",12,mlp,shared_experts,2,model.layers.12.mlp.shared_experts,aten.mul.Tensor,[],prefill,False,
9893,mlp,shared_experts,down_proj,,,t,"[[d_model, d_moe]]","[d_model, d_moe]",0,"[[d_moe, d_model]]",[],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.down_proj,aten.t.default,[model.layers.12.mlp.shared_experts.down_proj.weight],prefill,True,
9894,mlp,shared_experts,down_proj,,,view,"[[B, T, d_moe]]",,,"[[B*T, d_moe]]",[9892],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.down_proj,aten.view.default,[],prefill,True,
9895,mlp,shared_experts,down_proj,,,matmul,"[[B*T, d_moe], [d_moe, d_model]]","[d_model, d_moe]",1,"[[B*T, d_model]]","[9893, 9894]",12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.down_proj,aten.mm.default,[model.layers.12.mlp.shared_experts.down_proj.weight],prefill,False,
9896,mlp,shared_experts,down_proj,,,_unsafe_view,"[[B*T, d_model]]",,,"[[B, T, d_model]]",[9895],12,mlp,shared_experts,3,model.layers.12.mlp.shared_experts.down_proj,aten._unsafe_view.default,[],prefill,True,
9897,mlp,,,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[9880, 9896]",12,mlp,,1,model.layers.12.mlp,aten.add.Tensor,[],prefill,False,
9898,,,,,,_to_copy,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[9700],12,,,0,model.layers.12,aten._to_copy.default,[],prefill,True,
9899,,,,,,unsqueeze,"[[B, T, n_hc]]",,,"[[B, T, n_hc, 1]]",[9898],12,,,0,model.layers.12,aten.unsqueeze.default,[],prefill,True,
9900,,,,,,unsqueeze,"[[B, T, d_model]]",,,"[[B, T, 1, d_model]]",[9897],12,,,0,model.layers.12,aten.unsqueeze.default,[],prefill,True,
9901,,,,,,elementwise_mul,"[[B, T, n_hc, 1], [B, T, 1, d_model]]",,,"[[B, T, n_hc, d_model]]","[9899, 9900]",12,,,0,model.layers.12,aten.mul.Tensor,[],prefill,False,
9902,,,,,,_to_copy,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[9823],12,,,0,model.layers.12,aten._to_copy.default,[],prefill,True,
9903,,,,,,transpose,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[9902],12,,,0,model.layers.12,aten.transpose.int,[],prefill,True,
9904,,,,,,expand,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[9903],12,,,0,model.layers.12,aten.expand.default,[],prefill,True,
9905,,,,,,view,"[[B, T, n_hc, n_hc]]",,,"[[B*T, n_hc, n_hc]]",[9904],12,,,0,model.layers.12,aten.view.default,[],prefill,True,
9906,,,,,,expand,"[[B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]",[9677],12,,,0,model.layers.12,aten.expand.default,[],prefill,True,
9907,,,,,,view,"[[B, T, n_hc, d_model]]",,,"[[B*T, n_hc, d_model]]",[9906],12,,,0,model.layers.12,aten.view.default,[],prefill,True,
9908,,,,,,batched_matmul,"[[B*T, n_hc, n_hc], [B*T, n_hc, d_model]]",,,"[[B*T, n_hc, d_model]]","[9905, 9907]",12,,,0,model.layers.12,aten.bmm.default,[],prefill,False,
9909,,,,,,_unsafe_view,"[[B*T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]",[9908],12,,,0,model.layers.12,aten._unsafe_view.default,[],prefill,True,
9910,,,,,,elementwise_add,"[[B, T, n_hc, d_model], [B, T, n_hc, d_model]]",,,"[[B, T, n_hc, d_model]]","[9901, 9909]",12,,,0,model.layers.12,aten.add.Tensor,[],prefill,False,
9911,attn_hc,,,,,view,"[[B, T, n_hc, d_model]]",,,"[[B, T, n_hc*d_model]]",[9910],13,attn_hc,,1,model.layers.13.attn_hc,aten.view.default,[],prefill,True,
9912,attn_hc,,,,,_to_copy,"[[B, T, n_hc*d_model]]",,,"[[B, T, n_hc*d_model]]",[9911],13,attn_hc,,1,model.layers.13.attn_hc,aten._to_copy.default,[],prefill,True,
9913,attn_hc,input_norm,,,,pow,"[[B, T, n_hc*d_model]]",,,"[[B, T, n_hc*d_model]]",[9912],13,attn_hc,input_norm,2,model.layers.13.attn_hc.input_norm,aten.pow.Tensor_Scalar,[],prefill,False,
9914,attn_hc,input_norm,,,,mean,"[[B, T, n_hc*d_model]]",,,"[[B, T, 1]]",[9913],13,attn_hc,input_norm,2,model.layers.13.attn_hc.input_norm,aten.mean.dim,[],prefill,False,
9915,attn_hc,input_norm,,,,elementwise_add,"[[B, T, 1]]",,,"[[B, T, 1]]",[9914],13,attn_hc,input_norm,2,model.layers.13.attn_hc.input_norm,aten.add.Tensor,[],prefill,False,
9916,attn_hc,input_norm,,,,rsqrt,"[[B, T, 1]]",,,"[[B, T, 1]]",[9915],13,attn_hc,input_norm,2,model.layers.13.attn_hc.input_norm,aten.rsqrt.default,[],prefill,False,
9917,attn_hc,input_norm,,,,elementwise_mul,"[[B, T, n_hc*d_model], [B, T, 1]]",,,"[[B, T, n_hc*d_model]]","[9912, 9916]",13,attn_hc,input_norm,2,model.layers.13.attn_hc.input_norm,aten.mul.Tensor,[],prefill,False,
9918,attn_hc,,,,,_to_copy,"[[(2+n_hc)*n_hc, n_hc*d_model]]","[(2+n_hc)*n_hc, n_hc*d_model]",0,"[[(2+n_hc)*n_hc, n_hc*d_model]]",[],13,attn_hc,,1,model.layers.13.attn_hc,aten._to_copy.default,[model.layers.13.attn_hc.fn],prefill,True,
9919,attn_hc,,,,,t,"[[(2+n_hc)*n_hc, n_hc*d_model]]","[(2+n_hc)*n_hc, n_hc*d_model]",0,"[[n_hc*d_model, (2+n_hc)*n_hc]]",[9918],13,attn_hc,,1,model.layers.13.attn_hc,aten.t.default,[model.layers.13.attn_hc.fn],prefill,True,
9920,attn_hc,,,,,view,"[[B, T, n_hc*d_model]]",,,"[[B*T, n_hc*d_model]]",[9917],13,attn_hc,,1,model.layers.13.attn_hc,aten.view.default,[],prefill,True,
9921,attn_hc,,,,,matmul,"[[B*T, n_hc*d_model], [n_hc*d_model, (2+n_hc)*n_hc]]","[(2+n_hc)*n_hc, n_hc*d_model]",1,"[[B*T, (2+n_hc)*n_hc]]","[9919, 9920]",13,attn_hc,,1,model.layers.13.attn_hc,aten.mm.default,[model.layers.13.attn_hc.fn],prefill,False,
9922,attn_hc,,,,,_unsafe_view,"[[B*T, (2+n_hc)*n_hc]]",,,"[[B, T, (2+n_hc)*n_hc]]",[9921],13,attn_hc,,1,model.layers.13.attn_hc,aten._unsafe_view.default,[],prefill,True,
9923,attn_hc,,,,,split_with_sizes,"[[B, T, (2+n_hc)*n_hc]]",,,"[[B, T, n_hc], [B, T, n_hc], [B, T, n_hc*n_hc]]",[9922],13,attn_hc,,1,model.layers.13.attn_hc,aten.split_with_sizes.default,[],prefill,True,
9924,attn_hc,,,,,split_with_sizes,[[(2+n_hc)*n_hc]],,,"[[n_hc], [n_hc], [n_hc*n_hc]]",[],13,attn_hc,,1,model.layers.13.attn_hc,aten.split_with_sizes.default,[model.layers.13.attn_hc.base],prefill,True,
9925,attn_hc,,,,,unbind,[[3]],,,"[[], [], []]",[],13,attn_hc,,1,model.layers.13.attn_hc,aten.unbind.int,[model.layers.13.attn_hc.scale],prefill,True,
9926,attn_hc,,,,,elementwise_mul,"[[B, T, n_hc], []]",,,"[[B, T, n_hc]]","[9923, 9925]",13,attn_hc,,1,model.layers.13.attn_hc,aten.mul.Tensor,[],prefill,False,
9927,attn_hc,,,,,elementwise_add,"[[B, T, n_hc], [n_hc]]",,,"[[B, T, n_hc]]","[9924, 9926]",13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9928,attn_hc,,,,,sigmoid,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[9927],13,attn_hc,,1,model.layers.13.attn_hc,aten.sigmoid.default,[],prefill,False,
9929,attn_hc,,,,,elementwise_add,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[9928],13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9930,attn_hc,,,,,elementwise_mul,"[[B, T, n_hc], []]",,,"[[B, T, n_hc]]","[9923, 9925]",13,attn_hc,,1,model.layers.13.attn_hc,aten.mul.Tensor,[],prefill,False,
9931,attn_hc,,,,,elementwise_add,"[[B, T, n_hc], [n_hc]]",,,"[[B, T, n_hc]]","[9924, 9930]",13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9932,attn_hc,,,,,sigmoid,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[9931],13,attn_hc,,1,model.layers.13.attn_hc,aten.sigmoid.default,[],prefill,False,
9933,attn_hc,,,,,elementwise_mul,"[[B, T, n_hc]]",,,"[[B, T, n_hc]]",[9932],13,attn_hc,,1,model.layers.13.attn_hc,aten.mul.Tensor,[],prefill,False,
9934,attn_hc,,,,,view,"[[B, T, n_hc*n_hc]]",,,"[[B, T, n_hc, n_hc]]",[9923],13,attn_hc,,1,model.layers.13.attn_hc,aten.view.default,[],prefill,True,
9935,attn_hc,,,,,elementwise_mul,"[[B, T, n_hc, n_hc], []]",,,"[[B, T, n_hc, n_hc]]","[9925, 9934]",13,attn_hc,,1,model.layers.13.attn_hc,aten.mul.Tensor,[],prefill,False,
9936,attn_hc,,,,,view,[[n_hc*n_hc]],,,"[[n_hc, n_hc]]",[9924],13,attn_hc,,1,model.layers.13.attn_hc,aten.view.default,[],prefill,True,
9937,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, n_hc], [n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[9935, 9936]",13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9938,attn_hc,,,,,softmax,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[9937],13,attn_hc,,1,model.layers.13.attn_hc,aten._softmax.default,[],prefill,False,
9939,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, n_hc]]",[9938],13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9940,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[9939],13,attn_hc,,1,model.layers.13.attn_hc,aten.sum.dim_IntList,[],prefill,True,
9941,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[9940],13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9942,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[9939, 9941]",13,attn_hc,,1,model.layers.13.attn_hc,aten.div.Tensor,[],prefill,True,
9943,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[9942],13,attn_hc,,1,model.layers.13.attn_hc,aten.sum.dim_IntList,[],prefill,True,
9944,attn_hc,,,,,elementwise_add,"[[B, T, n_hc, 1]]",,,"[[B, T, n_hc, 1]]",[9943],13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9945,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, n_hc, 1]]",,,"[[B, T, n_hc, n_hc]]","[9942, 9944]",13,attn_hc,,1,model.layers.13.attn_hc,aten.div.Tensor,[],prefill,True,
9946,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, 1, n_hc]]",[9945],13,attn_hc,,1,model.layers.13.attn_hc,aten.sum.dim_IntList,[],prefill,True,
9947,attn_hc,,,,,elementwise_add,"[[B, T, 1, n_hc]]",,,"[[B, T, 1, n_hc]]",[9946],13,attn_hc,,1,model.layers.13.attn_hc,aten.add.Tensor,[],prefill,False,
9948,attn_hc,,,,,div,"[[B, T, n_hc, n_hc], [B, T, 1, n_hc]]",,,"[[B, T, n_hc, n_hc]]","[9945, 9947]",13,attn_hc,,1,model.layers.13.attn_hc,aten.div.Tensor,[],prefill,True,
9949,attn_hc,,,,,sum,"[[B, T, n_hc, n_hc]]",,,"[[B, T, n_hc, 1]]",[9948],13,attn_hc,,1,model.layers.13.attn_hc,aten.sum.dim_IntList,[],prefill,True,
